video_id,author,body,likeCount,publishedAt
P-CS6RVU7ic,@indahirfanratassa,Time log ribet,0,2022-06-04T11:17:16Z
P-CS6RVU7ic,@vulcanic90,umurku 12thn tapi ajaibnya gw udh sadar bahwa masa depan ada di tangan kita. kenapa ya? gw jadi sadar begini??? bikin stresss,9,2022-05-23T12:21:27Z
P-CS6RVU7ic,@quranrivers,Jazakumullah khoiron! Makasih bgt laaaa team satupersen lovlovvv useful bgt informatif,2,2022-05-11T23:49:06Z
P-CS6RVU7ic,@halyangrandom7154,3.55 hehehe,1,2022-05-06T19:58:08Z
P-CS6RVU7ic,@kula_nurull,😅😂,1,2022-05-05T04:56:21Z
P-CS6RVU7ic,@hadiugi4011,"Disiplin adlh msuh trbsar dalm kmjuan hdup..
Dulu waktu krja d org sngat dsiplin waktu
Pas buka usaha sndri, dsiplin itu mlh terabaikan 😥",1,2022-05-01T08:56:03Z
P-CS6RVU7ic,@dailyhumanfact,14:17 - 14:55,2,2022-04-27T12:07:11Z
P-CS6RVU7ic,@sabrinaizzatirahman9614,gua aja bingung gada kerjaan setiap hari,1,2022-04-27T06:43:02Z
P-CS6RVU7ic,@feryfirmanpriyanto977,"Sekarang umurku 8 taun,dan saya ingin dewasa dan disiplin ☺️",2,2022-04-24T20:43:12Z
P-CS6RVU7ic,@2s10205,"👍

https://youtu.be/P6QKAYlHG1I",0,2022-04-23T17:18:21Z
P-CS6RVU7ic,@pintar1819,luarbiasa,0,2022-04-22T12:31:44Z
P-CS6RVU7ic,@maulanaachsan1437,Umur 2 tahun kumpul sini ...😁yaa kali aja ada ehheh,0,2022-04-20T06:17:24Z
P-CS6RVU7ic,@flenmateussolissaflen7810,Tips yang luar biasa terutama bagi gue yang umur 20an untuk mengatur waktu kuliah saya.Thank you 1 %,3,2022-04-14T07:13:53Z
P-CS6RVU7ic,@Afnyartisinaga,"Nyesel banget buang waktu selama ini, padahal cuma mainmain. Nyesel baru lihat video ini😭",0,2022-04-11T22:15:59Z
P-CS6RVU7ic,@amamn.9259,"Buat yang muslim, kita punya jadwal yang sudah di atur agama, mungkin bisa dimulai dari situ. Sholat di awal waktu.",2,2022-04-05T10:51:22Z
P-CS6RVU7ic,@abilarham6057,"Terimakasih banyak, tim satu persen:). Sehat dan bahagia selaluu",2,2022-04-04T19:08:32Z
P-CS6RVU7ic,@fahriaja3468,Nyindir aku banget. Terimakasih satu persen.,0,2022-03-24T16:58:15Z
P-CS6RVU7ic,@andreasbimo7281,"section ke 3. Ritual Pagi, 
kalau kita kerja shifting dan dapat jadwal di shift malam, gimana cara kita lakuin Ritual Pagi dengan efektif ?",0,2022-03-21T18:51:37Z
P-CS6RVU7ic,@jihanmaulidiyahalfitroh7597,sama kyk ucapannya farhan,0,2022-03-21T02:06:27Z
P-CS6RVU7ic,@syaifulakbar16,I'll try. Makasih satu persen ilmunya,0,2022-03-20T23:45:27Z
P-CS6RVU7ic,@widyachaniago7382,"18 thn, gw anak KPop..
Liat trainee trainee KPop ada yg umur 15thn, ada yg umur 14thn udh debut, gw ngerasa knp, hidup gw ga ada kemajuan?,knp msih nganggur?, Banyak kenapa dlm hidup gw, kenapa gitu.. selalu banding"" in",3,2022-03-19T07:47:06Z
P-CS6RVU7ic,@orangecat233,Mantap,0,2022-03-16T18:38:26Z
P-CS6RVU7ic,@nabilaputri2041,SUSAH BANGET MAU JADI RAJIN😭,2,2022-03-15T20:44:45Z
P-CS6RVU7ic,@fauziabakti1532,1%  selalu dan selalu 💯.. tips2x...bestlahh pokoee.. tertarik dg ritual pagi.. boleh ga' minta contoh meditasi yg cocok d pagi hr u seorang muslim?,0,2022-03-11T03:12:36Z
P-CS6RVU7ic,@lidyanurhaeni1418,Produktif and have fun ☺️☺️,0,2022-03-10T14:30:27Z
P-CS6RVU7ic,@muhammadnurfadlibinrosli5799,Bang.... Tak baik guna video orang tak tutup aurat,0,2022-03-06T07:43:36Z
P-CS6RVU7ic,@muhammadnurhidayat2031,kak vicky ini kok nggak pernah muncul lagi ya? 😅,0,2022-02-27T05:20:37Z
P-CS6RVU7ic,@adinda7064,sayangnya kelemahan gua gak konsisten gampang bosenan jadi kalo rutin catet waktu gitu palingan cuma bertahan beberapa hari,1,2022-02-16T10:47:27Z
P-CS6RVU7ic,@andreyusri7331,"Semoga dibales, min kalo baru awal mau baca buku ada rekomendasi baca buku apa? Daripada setiap gajian duitnya abis belanja atau nongkrong gajelas mending dipake beli satu buku setiap bulan untuk menambah ilmu",1,2022-02-14T05:09:44Z
P-CS6RVU7ic,@gondrong7797,Aku udh mahir soal waktu..ngucapin huruf R aku gag bisa.,0,2022-02-12T17:11:21Z
P-CS6RVU7ic,@GaleoTv,Semua rencana jadi miring gegara kadang di ajakin ortu keluar (wajib) tapi kadang nolak pun juga ortu bisa ngertiin sih gw deadline banyak sekarg main game jadi jarang intinya kalo mau bisa ngatur waktu syarat yg pertama harus bisa ngelawan mager/males dan karena yg kedua ada hubungan nya sama yg ke 1 yaitu jauhi sosmed terutama youtube ig karena scrol scrol shorts sama explore ig di lakukan pas lagi mager²an di kasur,0,2022-02-09T03:19:09Z
P-CS6RVU7ic,@sherlyyanti8826,Lopyu,0,2022-02-08T16:59:59Z
P-CS6RVU7ic,@NicheArchDesign,mau fun nge-dota taunya kalah kebantai :D ga jadi fun deh :)),0,2022-01-29T02:19:06Z
P-CS6RVU7ic,@kopiireng5992,Banyak cakap,0,2022-01-28T15:14:48Z
P-CS6RVU7ic,@ydrefla7_,"13:58 Kenapa minggu malam? 

KARENA BESOK SENIN #Ruined",0,2022-01-27T20:44:02Z
P-CS6RVU7ic,@sugionotanggoh6491,"selama ini aku belum pernah meminute waktuku aktifitas mengalir begitu aja krn saat ini aku kerja dirumah,ternak,dan broker utk meminute seperti itu gimana gituya?",0,2022-01-26T22:13:45Z
P-CS6RVU7ic,@ginaagnura9129,Terima kasih kak atas videonya 👍,0,2022-01-26T06:01:11Z
P-CS6RVU7ic,@ahmadhadafi4049,makasih,0,2022-01-21T11:33:02Z
P-CS6RVU7ic,@abdi2202,"Ritual pagi emak emak adalah belanja Kepasar dan masak 🤭
Semangat merubah hidup",0,2022-01-07T08:05:48Z
P-CS6RVU7ic,@wahyuardandi7535,Saya umur 18 saya sedang melakukan prakerin saya suka video ini banyak pelajaran menurut saya,0,2022-01-05T09:53:17Z
P-CS6RVU7ic,@vegabayu2460,"Terima kasih atas ilmunya kak, sangat bermanfaat",0,2022-01-04T00:48:18Z
P-CS6RVU7ic,@richowaw4156,Makasih Bg Ini Bisa Membuat Motifasi Saya Untuk Kedepannya,1,2022-01-04T00:47:31Z
P-CS6RVU7ic,@hikmatunnadifah1622,"Terima kasih kak
Sangat bermotivasi dengan ini kita bisa lebih menghargai waktu dan bisa membagi waktu kita dengan baik",2,2022-01-04T00:41:54Z
P-CS6RVU7ic,@dimassetyo3570,"Terimakasih kak, bermanfaat bgt kontennya",0,2022-01-04T00:30:09Z
P-CS6RVU7ic,@bimakana7234,Sangat memotifasi terima kasih,0,2022-01-04T00:27:45Z
P-CS6RVU7ic,@aditya_jr1791,thanks for the information,1,2022-01-04T00:24:19Z
P-CS6RVU7ic,@evanachannel,Kadang blur dari fokus time manajemennya. But i try step stepnya nanti i kabarin ya gimana efeknya in a week from now,0,2022-01-03T12:57:36Z
P-CS6RVU7ic,@devitaa2441,Thankyou,0,2021-12-27T07:37:05Z
P-CS6RVU7ic,@hamdisidqialifi5337,Saya udah nonton tapi ga bisa time travel :(,0,2021-12-26T13:42:28Z
P-CS6RVU7ic,@dhimasaryadi2167,Semua video/buku/atau apapun terkait keteraturan hidup semua polanya ‘biru’ bgt. Sedangkan gue ‘kuning merah’ bgt. Sulit. Tapi gue bisa deh coba.,0,2021-12-18T07:27:19Z
P-CS6RVU7ic,@trisnaburhanudin4746,Thanks for information,0,2021-12-15T19:30:27Z
P-CS6RVU7ic,@yudayanaindonesia2365,Terima kasih bapak,0,2021-12-13T23:03:19Z
P-CS6RVU7ic,@istikokomofficial8723,https://youtu.be/e4QnHA_1qcw,0,2021-12-09T15:02:17Z
P-CS6RVU7ic,@rahadjars,"ini nih, dulu pas sekolah selalu heran sm tugas bikin daily activity, ngapain coba mau main, makan, mandi aja diatur atur banget jamnya. dan sekarang lah akibatnya, amat sangat kurang produktif karena gak punya kedisiplinan waktu",1,2021-12-09T08:34:45Z
P-CS6RVU7ic,@nudzuliahasnawijdan7927,sukaaa ternyata kita gak usah terlalu percaya sama otak kitaa,1,2021-12-06T15:10:51Z
P-CS6RVU7ic,@yudaraipm4820,Kak cara gabung gimna_🙏,0,2021-11-30T17:38:03Z
P-CS6RVU7ic,@mannurramadhan,Thanks a lot for this video. So insightful! Love it,1,2021-11-29T01:08:09Z
P-CS6RVU7ic,@hitamputih1654,Hidup gw amburadul...,2,2021-11-28T15:05:11Z
P-CS6RVU7ic,@anuaanua6245,Umurku 11 tahun aku ingin menjadi sukses,1,2021-11-26T04:38:07Z
P-CS6RVU7ic,@novisafitri6372,"Alhamdulillaah..
Terima kasih kak, sangat bermanfaat tipsnya. Semoga berkah 🤲🙏🙂",1,2021-11-21T03:16:00Z
P-CS6RVU7ic,@RahmawaniTH,Makasih banget videonya,0,2021-11-17T10:38:57Z
P-CS6RVU7ic,@Axelpakasii,Terima kasih satu persen.,0,2021-11-16T05:18:51Z
P-CS6RVU7ic,@liayuliawati4364,"Akuh dr usia 3 Tahun, Sudah diLatih Orgtua ikut Bangun Pagi...lihat kakak kakak kita siap siap mo brgkt sekolah, Ikut Naik Mobil Antar semua Kakak diantar sekolah.
Kita Jadi Terlatih dari awal bljr Disiplin Waktu & Pilih kegt yg Bermanfaat.",1,2021-11-15T11:34:30Z
P-CS6RVU7ic,@pejalankakiadventure,Kadang gue mikir.. butuh brapa subuh lagi buat gue untuk sholat subuh lagi untuk memulainya,0,2021-11-12T04:01:35Z
P-CS6RVU7ic,@untitled232,Kebanyakan ngomong ajg,0,2021-11-10T22:54:57Z
P-CS6RVU7ic,@irfanirfana8001,Superrrr,0,2021-11-10T15:46:03Z
P-CS6RVU7ic,@SatuPersenIndonesianLifeschool,"Buat lo yang pengen belajar membagi waktu dengan lebih efektif, lo bisa coba ngobrol sama Mentor Satu Persen dengan klik link berikut ini: https://satu.bio/membagi-waktu-secara-efektif",30,2021-11-09T07:41:17Z
P-CS6RVU7ic,@kasymigacha3561,plis gua susah banget untuk bangun pagi,0,2021-11-08T12:17:32Z
P-CS6RVU7ic,@mc.chandra1935,"gua lakuin , gua catat aktivitas gua. SAD banyak persen main game, kasih saran dong :(",0,2021-11-04T02:42:20Z
P-CS6RVU7ic,@jungkook-wts-wangtanboys8807,"Kalo Saya Sedjak Kecil tidak Terbiasa dengan Hidup yang Terjadwal, Jadilah Orang Malas. makanya sekarang di usia 30 an, mengalami 'Kebingungan'. Artinya tidak tahu apa yang harus dilakukan dengan Waktu. Tidak bisa memanfaatkan Waktu.
ditambah pekerjaan yang tidak jelas porsi waktunya, kadang ada kerjaan, kadang tidak ada.. 
Sangat Stress sekali.  
juga kecanduan Gadget, sosmed, Game ga jelas, Reels, Shorts dan lainnya, hal yang sebenernya ga penting.

Benar kata Guru Saya dulu di sekolah, Masih ada Harapan untuk Orang Bodoh, tapi sulit untuk menemukan harapan bagi Orang Malas.

orang bodoh dengan skill seadanya, dia berusaha bergerak. Namun Orang malas belum tentu Bisa, karena dia tidak bergerak, tidak berusaha..

Lihat lah di TV, kadang orang Bodoh Bisa terkenal. Mereka Menunjukan Kemampuan seadanya (Kadang, Maaf, Karena Kekurangan nya, karena kepolosan nya, karena ke'bodoh'an nya, mereka bisa Sukses)

Lu pinter tapi Lu Males, Lu ga Guna. Sad banget Kalo Udah Jadi Pemalas yang Akut. 😭

Semoga Saya Bisa Mengubah Diri Ini.",5,2021-11-02T14:29:35Z
P-CS6RVU7ic,@elgalutfianarosida1143,14:15,0,2021-10-27T21:47:13Z
P-CS6RVU7ic,@ibrynz9708,"Anjing sumpah keren, this is what i need. Gua udh lma pakai to do list, tpi yah gtu lh. Gak pernah terfikirkan untuk buat jadwal, dan mencoba memenuhi jadwal tsb. Thanks.",0,2021-10-24T11:31:44Z
P-CS6RVU7ic,@sonnyyulwibisono7304,Bgmn merencanakan waktu pada hal-hal yg tdk dpt kita pastikan.  Misalkan : besok jam 10.00 pagi hrs ketemu di mall.  Eeh pas jam 1/2 10.00 hujan sehingga hrs ditunda.  Jadi apa solusinya???????,0,2021-10-22T06:06:27Z
P-CS6RVU7ic,@erwinpratama3014,P,0,2021-10-22T03:20:58Z
P-CS6RVU7ic,@regimelandara5185,"Skdar masukan aja nih. Sbnrna konten2 di satu persen itu keren2, cuman jujur aja agak bertele-tele. Untuk membahas ke judul itu mesti muter2 dulu, jdinya agk malesin jg buat nnton smpe akhir. Sekdar masukan aja yaa, ttp semangat berkarya💪🏻",0,2021-10-22T03:12:26Z
P-CS6RVU7ic,@bippaw9680,i'm so exited to do it😄,0,2021-10-16T02:32:05Z
P-CS6RVU7ic,@linovstylinov7790,Untuk pekerja shifting aga sulit ya punya morning ritual dan do somenthing fun on sunday night.,0,2021-10-12T04:10:24Z
P-CS6RVU7ic,@syahrinasriyadi7123,Makasih atas penjelasan dan motivasinya kak,0,2021-10-12T02:51:04Z
P-CS6RVU7ic,@gabriellamone950,bagus bgt videonya tapi klo menghilangkan kecemasan dan bahagia dengan main dota sih kurang valid aplgi klo ktmu pinoy wkwkwk,0,2021-10-10T03:13:33Z
P-CS6RVU7ic,@daffapradanaa209,"1. Time log
2. Scheduling week
3. Ritual pagi
4. Have some things",108,2021-10-06T14:46:47Z
P-CS6RVU7ic,@meimeimeai485,"Hayoo mimin orang mana, kok bahasa indo nya ga kentel 😄😄",0,2021-10-06T10:56:10Z
P-CS6RVU7ic,@zaenalabidin220,"Terimakasih banyak tim satu persen, sangat bermanfaat",0,2021-10-05T14:39:16Z
P-CS6RVU7ic,@dhearani8182,"Kak, setelah aku jadwalin semua hal2 yang harus aku lakukan tapi terkadang ada saja hal2 yang suka menjadi distraksi ketika aku lakuin jadwalnya itu bagiamana ya kak untuk membuat kita bertahan ngelakuin jadwal dan tetep buat manfaat dari jadwal itu tetep kita dapetin. Contoh waktu daring tiba2 dimintain tolong orleh orang lain yang buat kita tidak bisa menjalani jadwal yang mau kita lakuin",1,2021-10-05T09:03:27Z
P-CS6RVU7ic,@beteljuyskm6861,"Kontennya kerenn. Tapi mau saran konten, cara not to oversleep, aku tuh serimg bangett keteteran jadwalnya gara2 telat bangun. aku tuh susah bangun, alarmku udah keras bangett tapi aku masi ga bangunn",0,2021-10-04T18:46:02Z
P-CS6RVU7ic,@melayucity4244,Jangan ngegass truss bang kasihan sih otak di salahin mulu awokawok😂,0,2021-10-03T06:55:19Z
P-CS6RVU7ic,@antinah2903,THANK YOUUUU,0,2021-10-01T02:51:19Z
P-CS6RVU7ic,@mif1722,Pengen ikut mentoring ih,0,2021-10-01T01:58:34Z
P-CS6RVU7ic,@arisaprianto2060,"Ini contoh channel yang bermanfaat banget, cerdas mencerdaskan. Positive vibes nya selalu tepat sasaran. Sukses terus tim satu persen dan seluruh perseners sejagat maya.",4,2021-09-26T07:28:33Z
P-CS6RVU7ic,@riskakaagomez6763,Mantapppppp,0,2021-09-25T15:22:36Z
P-CS6RVU7ic,@ilhamkoto5108,"bg,gua pernah cara itu,smua cara lu bgus...pernah gua coba...tpi udh berjalan 5-7hari aj...habis tu muncul rasa bosan atau hal"" baru yg membuat gua mngabaikan tips"" ini...ada solusi nggk bg",0,2021-09-23T03:46:55Z
P-CS6RVU7ic,@nunungnurhayati3493,"🤦🤦🤦🤦di masa pandemi,banyak orang malah menjadi kaum rebahan",0,2021-09-22T13:54:13Z
P-CS6RVU7ic,@gold_friday,"Ustadz gw juga blg gini kok: Ritual pagi seorang muslim adalah sholat subuh dan menentukan apa yg harus dilakukan hari ini supaya diri gw bisa bermanfaat utk diri sndiri dan org lain. Sholat subuh tuh fungsinya memfokuskan diri supaya siap menghadapi hari, bkn cuma ketaqwaan kpd Allah tp utk hablum minanas(kehidupan sosial: kerjaan, nugas, berinteraksi dgn org lain, sedekah, dsb). Dipikirnya sholat tuh bkn olahraga dan meditasi kali yaak.. Miminnya perlu ngaji oey.. klo dia muslim sih. Ato miminnya muslim tp ga tahu fungsi sholat? Mencurigakan. Mohon maaf sebelumnya.",15,2021-09-21T21:55:48Z
P-CS6RVU7ic,@dl-iy8jf,suaranya mirip si kutu buku?,0,2021-09-20T07:16:16Z
P-CS6RVU7ic,@bigmac9559,#AndreChandraIndonesiaMaju,0,2021-09-17T22:22:43Z
P-CS6RVU7ic,@twiendahkurniyanti5240,"Terus, gimana caranya biar tetep komit sm apa yg udah di catet tadi?
Kadang banyak banget ""hantu"" yg gangguin buat komit sm yg sdh di catet.....",0,2021-09-16T13:27:45Z
P-CS6RVU7ic,@pinky_pie4143,Suka sama suara min😊,0,2021-09-16T00:58:18Z
P-CS6RVU7ic,@neptunuskingdom7,Ibadah dan Kesenangan yang Baik jangan Pernah Di Lupakan . . . It's Work . . . 🕴,6,2021-09-11T15:31:04Z
P-CS6RVU7ic,@zyfiira,aaaa thankyouuu. Bermanfaat bgt. Gw langsung ngejadwalin waktu gw..,0,2021-09-09T15:48:00Z
P-CS6RVU7ic,@revinevasari2412,"Nama:Revi Neva Sari
No.    :25
Kelas:7E",0,2021-09-08T09:33:32Z
P-CS6RVU7ic,@MuhammadUmar-bi3hq,makasih vick sarannya,0,2021-09-07T18:12:56Z
P-CS6RVU7ic,@m.mrtono,"Susah banget mau ritual pagi, kerjanya aja shift sore, pulang jam 2 pagi, libur sehari seminggu 😂",0,2021-09-07T16:15:02Z
P-CS6RVU7ic,@majisz,Hmmm. Motivasi yang bagus,0,2021-09-06T13:00:22Z
P-CS6RVU7ic,@naw1602,168 jam,0,2021-09-05T05:44:35Z
P-CS6RVU7ic,@mawarkasih9073,"Gue yang udh 16 tahun baru sadar idup gue belum teratur
Yok bisa yok",0,2021-08-31T11:27:44Z
P-CS6RVU7ic,@HaKuroCh,Selama ini gw kemana aja....,0,2021-08-30T06:41:23Z
P-CS6RVU7ic,@feb4605,"kak, ini edit video pake apps apa aja ?",0,2021-08-29T11:22:48Z
P-CS6RVU7ic,@fernandaindra7197,Bermanfaat banget. Besok coba terapin ahhh,0,2021-08-25T13:17:28Z
P-CS6RVU7ic,@Manz.Taser.,"Trimkasih,bagus banget,semua pekerjaan harus terrencana dengan baik dn maksimal.",0,2021-08-24T16:35:58Z
P-CS6RVU7ic,@novindaputrikarisma4614,Pas bgt ini minggu malam,0,2021-08-22T13:43:30Z
P-CS6RVU7ic,@yumieraihan6518,Saya di kasih tanggung jawab lebih. Lelahnyaaa,0,2021-08-20T16:10:04Z
P-CS6RVU7ic,@sadellaevrita987,"bagus bgt,,",0,2021-08-20T02:36:01Z
P-CS6RVU7ic,@maulananisamj7097,Umur ku masih 13 tahun saya ingin melung  waktu untuk belajar kerena sudah beberapa bulan tidak masuk sekolah saya sangat sangat kecewa kerena saya memilih main hp dari pada belajar,0,2021-08-19T12:14:01Z
P-CS6RVU7ic,@malikisirojudinagani5223,Waktu,0,2021-08-18T21:22:01Z
P-CS6RVU7ic,@aleniarahma8641,"thank u, Satu Persen 👍",0,2021-08-13T17:27:05Z
P-CS6RVU7ic,@nasrulfazri7797,sama link toko buku dong,0,2021-08-13T16:16:40Z
P-CS6RVU7ic,@lukman0483,Terimakasih ilmu ny bang,0,2021-08-11T00:52:14Z
P-CS6RVU7ic,@kyungsoomuhamad1598,Makasih 1% ❤️,0,2021-08-09T15:58:35Z
P-CS6RVU7ic,@auryncandraramadhani7469,"Kita harus pandai"" mengatur waktu",0,2021-08-09T02:04:25Z
P-CS6RVU7ic,@Lubi1,"Nama : Robi Nurdi yanto Pratama
Kls : 7D 
No : 28
Tgl : 7",0,2021-08-07T04:52:21Z
P-CS6RVU7ic,@jelitaserliammerina385,Terimakasih kak sudah memberi tau materi tentang pembagian waktu,0,2021-08-07T00:46:37Z
P-CS6RVU7ic,@jelitaserliammerina385,Terimakasih kak sudah memberi tahu tentang materi pembagian waktu,0,2021-08-07T00:45:03Z
P-CS6RVU7ic,@vyp2686,✔️,1,2021-08-06T03:49:42Z
P-CS6RVU7ic,@puguhkaluhur4197,Tugas kesatu,0,2021-08-06T03:20:59Z
P-CS6RVU7ic,@rizkiajiprayoga6762,Vidio ini bagus banget karena dapat membagi waktu,0,2021-08-06T00:55:29Z
P-CS6RVU7ic,@nisakhoi9378,Anisa khoirunnisa_02,1,2021-08-05T01:50:45Z
P-CS6RVU7ic,@devikhulmia3340,Hadir bu,0,2021-08-05T00:42:43Z
P-CS6RVU7ic,@kucingomni6820,"Pertama kali melihat Channel ini, pertama kali nonton salah satu video nya dan sampai selesai,
Kesimpulan saya ,orang yang memiliki channel ini,orang hebat berani maju, pekerja keras dan memiliki impian yang besar",0,2021-08-04T12:05:20Z
P-CS6RVU7ic,@ridho_0515,Vidio ini sangat membantu,0,2021-08-04T05:11:14Z
P-CS6RVU7ic,@izzra2212,Ini sangat membantu untuk membagi wkatuku,0,2021-08-04T02:52:45Z
P-CS6RVU7ic,@seprialalit1750,Ok sangat bagus,0,2021-08-02T04:12:42Z
P-CS6RVU7ic,@sheyllaputri2982,Mari disiplin dalam waktu,0,2021-08-02T03:54:06Z
P-CS6RVU7ic,@syandanas4221,Satu persen memang the best lah cocok untuk yg susah ngatur waktu,2,2021-08-01T14:36:20Z
P-CS6RVU7ic,@kakalaksmana9853,Kesimpupanya apa,1,2021-07-29T02:46:23Z
P-CS6RVU7ic,@aldoeliasalriskypasaribubo7299,Saya ingin hidup sukses tapi malas kerja,0,2021-07-27T10:15:21Z
P-CS6RVU7ic,@aprilaliah32,aku yang masih belum kerja nonton ini :jadi kepiran masa depan 😮,1,2021-07-25T16:55:02Z
P-CS6RVU7ic,@refafauzia9694,"Aku punya kebiasaan suka telat, pengen berubah tekad udh kuat tp gmn yaaa ga sukses2. Ada yg mau cerita gaa pengalaman sukses mengubah kebiasaan telatnya plis",0,2021-07-22T05:25:38Z
P-CS6RVU7ic,@syapriantomr3693,"Saya tahu ini suara siapa?
Seorang YouTubers yang ikut berpolitik...",0,2021-07-16T04:02:20Z
P-CS6RVU7ic,@bireligidpkl1077,Terima kasih banyak atas ilmunya. Sangat bermanfaat.,0,2021-07-14T17:37:36Z
P-CS6RVU7ic,@delicioustahu1078,Mari kita coba terapkan,0,2021-07-11T07:06:23Z
P-CS6RVU7ic,@SitiMaryam-jm2ef,"Aku pernah berhasil ngelakuin ini sekiranya semingguan gitu, tapi itu semua gagal cuma karna mood down, haha. Skrng udah coba buat kayak gitu lagi rasanya susah banget, lingkungannya gak dukung buat ngejalanin hari sesuai jadwal yg aku buat.",1,2021-07-08T18:20:42Z
P-CS6RVU7ic,@rezaahzab3981,*Percuma bagi Waktu orang Pengangguran*,0,2021-07-08T12:55:32Z
P-CS6RVU7ic,@syalomithapongayouw9475,Thanks bang !,0,2021-07-07T08:56:12Z
P-CS6RVU7ic,@dewiaisyahfitriyana186,"Dulu bisa punya morning ritual. Sekarang, sejak ada ponakan di rumah, jadi ngga bisa morning ritual lagi 😭",0,2021-07-04T01:44:18Z
P-CS6RVU7ic,@muhammadkafabihisalmaniyah2846,3:18 wah matanya hijau🐍🦎🦖,0,2021-07-03T12:42:45Z
P-CS6RVU7ic,@hermanusmuri5248,Terima kasih banyak ilmunya. Sangat bermanfaat,1,2021-07-01T04:39:03Z
P-CS6RVU7ic,@shailaaryanti3789,"ESTJ: aaa! Thx so much! Extremely need it & continuously think how how how to get it?! *alhamdulillah, finally.. Jazaakumullah khoiron min😭🙏🏼😁👍",0,2021-06-30T14:53:32Z
P-CS6RVU7ic,@anakteknik6405,main DOTA lahhhh 🔥🔥🔥🥰,1,2021-06-29T16:57:42Z
P-CS6RVU7ic,@gsjajaah,8:00 ...nah tuh kerjaan gua muncul di video 😎😎😎,0,2021-06-26T08:09:32Z
P-CS6RVU7ic,@sariyusnita4353,kereeen...sukses terus bro!,0,2021-06-20T12:58:10Z
P-CS6RVU7ic,@puspitadewi4716,"Sekali nonton 1% , jadi candu, karena emang sebagus itu buat penataan hidup untuk menjadi manusia yang lebih baik dan lebih bertujuan dalam hidup. tahu harus melakukan apa di esok hari setelah hari, merancang sedikit demi sedikit menuju kesuksesan. bismilah ❤ hamasah!",0,2021-06-18T06:18:52Z
P-CS6RVU7ic,@riskisitakar8463,"Bg mau nanya... Kalo kebiasaan pagi kita itu ngopi pagi gimana bg,ngopi ini ada gak efek nya ke masa depan ? Karna ini saya lakuin tiap pagi:",1,2021-06-16T09:42:49Z
P-CS6RVU7ic,@tomia2320,"gw mau coba konsul deh di 1%
tp gatau hrs bayar brapa untuk sesi konsul.
sekira nya ada yang udh pernah ikutan sesi konsul,
bs kasih tau gw kira2 total nya brp si.
makasih🙏",0,2021-06-09T01:48:27Z
P-CS6RVU7ic,@khasilafashion5452,Keren kak..bantu banget,0,2021-06-08T16:14:16Z
P-CS6RVU7ic,@ilyasaaz6278,I Shouldn't trust my brain too much,0,2021-06-08T06:54:47Z
P-CS6RVU7ic,@Ronaldo-vk8zj,Kenapa harus ada Dislike . . . 😁🙏,0,2021-06-07T16:39:01Z
P-CS6RVU7ic,@rohmadromadhonr9261,Makasih satu persen...video dan kontennya usefull,0,2021-06-07T12:37:51Z
P-CS6RVU7ic,@AnimeFigureCollection77,"Cocok banget buat gue tapi itu semua saran loe, sudah ku lakuin semua.. 
Tapi thanks for solution 😎😎😎",0,2021-06-01T14:04:44Z
P-CS6RVU7ic,@Aluraudio-id,Semoga video ini dapat mengembangkan diri saya amiiiin,0,2021-05-31T11:43:30Z
P-CS6RVU7ic,@airadwinajhwa5355,Bang gwa pengen banget kek lu bisa memaparkan atau menjelaskan  materi dengan lancar,3,2021-05-27T15:25:57Z
P-CS6RVU7ic,@adindaisnaini167,"Aku kadang suka dihadapi sama dua pekerjaan yang harus diselesaikan saat itu juga, dan aku bingung harus dahuluin yang mana, tolong dong pencerahan nya😭",0,2021-05-26T14:28:52Z
P-CS6RVU7ic,@arrizqun__631,"Bang kadang pas kita udah ada niat mau ngejain tugas, ehh malah temen dateng kerumah, yaa otomatis maen dong. Kaga enak juga sama temen",1,2021-05-25T22:57:19Z
P-CS6RVU7ic,@namtsy2445,"Mantap bang, manfaat banget nyadarin gue banget",0,2021-05-24T03:51:08Z
P-CS6RVU7ic,@aksesup2092,Like,0,2021-05-19T10:44:44Z
P-CS6RVU7ic,@TheMorkes,"waktuku terasa cepat , bila hari harinya cuman di pake molor, tidur subuh bangun asar😭",1,2021-05-16T20:11:50Z
P-CS6RVU7ic,@Tamiang_wilson397,https://youtube.com/channel/UClyAxz-CoHDgbb8GAUxqtwQ,0,2021-05-16T12:32:13Z
P-CS6RVU7ic,@arikurniawan9036,Min lu ngrokok ga?  Srius nanya!!!,0,2021-05-15T16:55:34Z
P-CS6RVU7ic,@haykalramadhanakbar3207,"Izin bertanya kak, kalau baca buku bagus nya di waktu yang mana?",2,2021-05-13T16:39:07Z
P-CS6RVU7ic,@koangkojel8113,Semoga bisa memahami  mantul,0,2021-05-08T15:36:08Z
P-CS6RVU7ic,@nafidan6766,Masih setia sama 1% ❤,0,2021-05-05T16:07:03Z
P-CS6RVU7ic,@hambaallah932,"Aaaaa makasih kak,😍 vidio pas bangt buat aku kaum mageran yang selalu membuang2 waktu karna hal yang g penting, terkadang  aku juga sering stres sendiri  klo ga ngakuin apa2 sehari tapi semnjak nonton vidio ini  sangat betmotivasi bangt  buat diriku:')",5,2021-05-05T03:05:47Z
